Variables = " x points", "y points" 
ZONE T="Grid", I=100, J=50, F=POINT
0.18 0.24
0.18 0.26
0.18 0.28
0.18 0.3
0.18 0.32
0.18 0.34
0.18 0.36
0.18 0.38
0.18 0.4
0.18 0.42
0.18 0.44
0.18 0.46
0.18 0.48
0.18 0.5
0.18 0.52
0.18 0.54
0.18 0.56
0.18 0.58
0.18 0.6
0.18 0.62
0.18 0.64
0.18 0.66
0.18 0.68
0.18 0.7
0.18 0.72
0.18 0.74
0.18 0.76
0.18 0.78
0.18 0.8
0.18 0.82
0.18 0.84
0.18 0.86
0.18 0.88
0.18 0.9
0.18 0.92
0.18 0.94
0.18 0.96
0.18 0.98
0.18 1
0.21 0
0.21 0.02
0.21 0.04
0.21 0.06
0.21 0.08
0.21 0.1
0.21 0.12
0.21 0.14
0.21 0.16
0.21 0.18
0.21 0.2
0.21 0.22
0.21 0.24
0.21 0.26
0.21 0.28
0.21 0.3
0.21 0.32
0.21 0.34
0.21 0.36
0.21 0.38
0.21 0.4
0.21 0.42
0.21 0.44
0.21 0.46
0.21 0.48
0.21 0.5
0.21 0.52
0.21 0.54
0.21 0.56
0.21 0.58
0.21 0.6
0.21 0.62
0.21 0.64
0.21 0.66
0.21 0.68
0.21 0.7
0.21 0.72
0.21 0.74
0.21 0.76
0.21 0.78
0.21 0.8
0.21 0.82
0.21 0.84
0.21 0.86
0.21 0.88
0.21 0.9
0.21 0.92
0.21 0.94
0.21 0.96
0.21 0.98
0.21 1
0.24 0
0.24 0.02
0.24 0.04
0.24 0.06
0.24 0.08
0.24 0.1
0.24 0.12
0.24 0.14
0.24 0.16
0.24 0.18
0.24 0.2
0.24 0.22
0.24 0.24
0.24 0.26
0.24 0.28
0.24 0.3
0.24 0.32
0.24 0.34
0.24 0.36
0.24 0.38
0.24 0.4
0.24 0.42
0.24 0.44
0.24 0.46
0.24 0.48
0.24 0.5
0.24 0.52
0.24 0.54
0.24 0.56
0.24 0.58
0.24 0.6
0.24 0.62
0.24 0.64
0.24 0.66
0.24 0.68
0.24 0.7
0.24 0.72
0.24 0.74
0.24 0.76
0.24 0.78
0.24 0.8
0.24 0.82
0.24 0.84
0.24 0.86
0.24 0.88
0.24 0.9
0.24 0.92
0.24 0.94
0.24 0.96
0.24 0.98
0.24 1
0.27 0
0.27 0.02
0.27 0.04
0.27 0.06
0.27 0.08
0.27 0.1
0.27 0.12
0.27 0.14
0.27 0.16
0.27 0.18
0.27 0.2
0.27 0.22
0.27 0.24
0.27 0.26
0.27 0.28
0.27 0.3
0.27 0.32
0.27 0.34
0.27 0.36
0.27 0.38
0.27 0.4
0.27 0.42
0.27 0.44
0.27 0.46
0.27 0.48
0.27 0.5
0.27 0.52
0.27 0.54
0.27 0.56
0.27 0.58
0.27 0.6
0.27 0.62
0.27 0.64
0.27 0.66
0.27 0.68
0.27 0.7
0.27 0.72
0.27 0.74
0.27 0.76
0.27 0.78
0.27 0.8
0.27 0.82
0.27 0.84
0.27 0.86
0.27 0.88
0.27 0.9
0.27 0.92
0.27 0.94
0.27 0.96
0.27 0.98
0.27 1
0.3 0
0.3 0.02
0.3 0.04
0.3 0.06
0.3 0.08
0.3 0.1
0.3 0.12
0.3 0.14
0.3 0.16
0.3 0.18
0.3 0.2
0.3 0.22
0.3 0.24
0.3 0.26
0.3 0.28
0.3 0.3
0.3 0.32
0.3 0.34
0.3 0.36
0.3 0.38
0.3 0.4
0.3 0.42
0.3 0.44
0.3 0.46
0.3 0.48
0.3 0.5
0.3 0.52
0.3 0.54
0.3 0.56
0.3 0.58
0.3 0.6
0.3 0.62
0.3 0.64
0.3 0.66
0.3 0.68
0.3 0.7
0.3 0.72
0.3 0.74
0.3 0.76
0.3 0.78
0.3 0.8
0.3 0.82
0.3 0.84
0.3 0.86
0.3 0.88
0.3 0.9
0.3 0.92
0.3 0.94
0.3 0.96
0.3 0.98
0.3 1
0.33 0
0.33 0.02
0.33 0.04
0.33 0.06
0.33 0.08
0.33 0.1
0.33 0.12
0.33 0.14
0.33 0.16
0.33 0.18
0.33 0.2
0.33 0.22
0.33 0.24
0.33 0.26
0.33 0.28
0.33 0.3
0.33 0.32
0.33 0.34
0.33 0.36
0.33 0.38
0.33 0.4
0.33 0.42
0.33 0.44
0.33 0.46
0.33 0.48
0.33 0.5
0.33 0.52
0.33 0.54
0.33 0.56
0.33 0.58
0.33 0.6
0.33 0.62
0.33 0.64
0.33 0.66
0.33 0.68
0.33 0.7
0.33 0.72
0.33 0.74
0.33 0.76
0.33 0.78
0.33 0.8
0.33 0.82
0.33 0.84
0.33 0.86
0.33 0.88
0.33 0.9
0.33 0.92
0.33 0.94
0.33 0.96
0.33 0.98
0.33 1
0.36 0
0.36 0.02
0.36 0.04
0.36 0.06
0.36 0.08
0.36 0.1
0.36 0.12
0.36 0.14
0.36 0.16
0.36 0.18
0.36 0.2
0.36 0.22
0.36 0.24
0.36 0.26
0.36 0.28
0.36 0.3
0.36 0.32
0.36 0.34
0.36 0.36
0.36 0.38
0.36 0.4
0.36 0.42
0.36 0.44
0.36 0.46
0.36 0.48
0.36 0.5
0.36 0.52
0.36 0.54
0.36 0.56
0.36 0.58
0.36 0.6
0.36 0.62
0.36 0.64
0.36 0.66
0.36 0.68
0.36 0.7
0.36 0.72
0.36 0.74
0.36 0.76
0.36 0.78
0.36 0.8
0.36 0.82
0.36 0.84
0.36 0.86
0.36 0.88
0.36 0.9
0.36 0.92
0.36 0.94
0.36 0.96
0.36 0.98
0.36 1
0.39 0
0.39 0.02
0.39 0.04
0.39 0.06
0.39 0.08
0.39 0.1
0.39 0.12
0.39 0.14
0.39 0.16
0.39 0.18
0.39 0.2
0.39 0.22
0.39 0.24
0.39 0.26
0.39 0.28
0.39 0.3
0.39 0.32
0.39 0.34
0.39 0.36
0.39 0.38
0.39 0.4
0.39 0.42
0.39 0.44
0.39 0.46
0.39 0.48
0.39 0.5
0.39 0.52
0.39 0.54
0.39 0.56
0.39 0.58
0.39 0.6
0.39 0.62
0.39 0.64
0.39 0.66
0.39 0.68
0.39 0.7
0.39 0.72
0.39 0.74
0.39 0.76
0.39 0.78
0.39 0.8
0.39 0.82
0.39 0.84
0.39 0.86
0.39 0.88
0.39 0.9
0.39 0.92
0.39 0.94
0.39 0.96
0.39 0.98
0.39 1
0.42 0
0.42 0.02
0.42 0.04
0.42 0.06
0.42 0.08
0.42 0.1
0.42 0.12
0.42 0.14
0.42 0.16
0.42 0.18
0.42 0.2
0.42 0.22
0.42 0.24
0.42 0.26
0.42 0.28
0.42 0.3
0.42 0.32
0.42 0.34
0.42 0.36
0.42 0.38
0.42 0.4
0.42 0.42
0.42 0.44
0.42 0.46
0.42 0.48
0.42 0.5
0.42 0.52
0.42 0.54
0.42 0.56
0.42 0.58
0.42 0.6
0.42 0.62
0.42 0.64
0.42 0.66
0.42 0.68
0.42 0.7
0.42 0.72
0.42 0.74
0.42 0.76
0.42 0.78
0.42 0.8
0.42 0.82
0.42 0.84
0.42 0.86
0.42 0.88
0.42 0.9
0.42 0.92
0.42 0.94
0.42 0.96
0.42 0.98
0.42 1
0.45 0
0.45 0.02
0.45 0.04
0.45 0.06
0.45 0.08
0.45 0.1
0.45 0.12
0.45 0.14
0.45 0.16
0.45 0.18
0.45 0.2
0.45 0.22
0.45 0.24
0.45 0.26
0.45 0.28
0.45 0.3
0.45 0.32
0.45 0.34
0.45 0.36
0.45 0.38
0.45 0.4
0.45 0.42
0.45 0.44
0.45 0.46
0.45 0.48
0.45 0.5
0.45 0.52
0.45 0.54
0.45 0.56
0.45 0.58
0.45 0.6
0.45 0.62
0.45 0.64
0.45 0.66
0.45 0.68
0.45 0.7
0.45 0.72
0.45 0.74
0.45 0.76
0.45 0.78
0.45 0.8
0.45 0.82
0.45 0.84
0.45 0.86
0.45 0.88
0.45 0.9
0.45 0.92
0.45 0.94
0.45 0.96
0.45 0.98
0.45 1
0.48 0
0.48 0.02
0.48 0.04
0.48 0.06
0.48 0.08
0.48 0.1
0.48 0.12
0.48 0.14
0.48 0.16
0.48 0.18
0.48 0.2
0.48 0.22
0.48 0.24
0.48 0.26
0.48 0.28
0.48 0.3
0.48 0.32
0.48 0.34
0.48 0.36
0.48 0.38
0.48 0.4
0.48 0.42
0.48 0.44
0.48 0.46
0.48 0.48
0.48 0.5
0.48 0.52
0.48 0.54
0.48 0.56
0.48 0.58
0.48 0.6
0.48 0.62
0.48 0.64
0.48 0.66
0.48 0.68
0.48 0.7
0.48 0.72
0.48 0.74
0.48 0.76
0.48 0.78
0.48 0.8
0.48 0.82
0.48 0.84
0.48 0.86
0.48 0.88
0.48 0.9
0.48 0.92
0.48 0.94
0.48 0.96
0.48 0.98
0.48 1
0.51 0
0.51 0.02
0.51 0.04
0.51 0.06
0.51 0.08
0.51 0.1
0.51 0.12
0.51 0.14
0.51 0.16
0.51 0.18
0.51 0.2
0.51 0.22
0.51 0.24
0.51 0.26
0.51 0.28
0.51 0.3
0.51 0.32
0.51 0.34
0.51 0.36
0.51 0.38
0.51 0.4
0.51 0.42
0.51 0.44
0.51 0.46
0.51 0.48
0.51 0.5
0.51 0.52
0.51 0.54
0.51 0.56
0.51 0.58
0.51 0.6
0.51 0.62
0.51 0.64
0.51 0.66
0.51 0.68
0.51 0.7
0.51 0.72
0.51 0.74
0.51 0.76
0.51 0.78
0.51 0.8
0.51 0.82
0.51 0.84
0.51 0.86
0.51 0.88
0.51 0.9
0.51 0.92
0.51 0.94
0.51 0.96
0.51 0.98
0.51 1
0.54 0
0.54 0.02
0.54 0.04
0.54 0.06
0.54 0.08
0.54 0.1
0.54 0.12
0.54 0.14
0.54 0.16
0.54 0.18
0.54 0.2
0.54 0.22
0.54 0.24
0.54 0.26
0.54 0.28
0.54 0.3
0.54 0.32
0.54 0.34
0.54 0.36
0.54 0.38
0.54 0.4
0.54 0.42
0.54 0.44
0.54 0.46
0.54 0.48
0.54 0.5
0.54 0.52
0.54 0.54
0.54 0.56
0.54 0.58
0.54 0.6
0.54 0.62
0.54 0.64
0.54 0.66
0.54 0.68
0.54 0.7
0.54 0.72
0.54 0.74
0.54 0.76
0.54 0.78
0.54 0.8
0.54 0.82
0.54 0.84
0.54 0.86
0.54 0.88
0.54 0.9
0.54 0.92
0.54 0.94
0.54 0.96
0.54 0.98
0.54 1
0.57 0
0.57 0.02
0.57 0.04
0.57 0.06
0.57 0.08
0.57 0.1
0.57 0.12
0.57 0.14
0.57 0.16
0.57 0.18
0.57 0.2
0.57 0.22
0.57 0.24
0.57 0.26
0.57 0.28
0.57 0.3
0.57 0.32
0.57 0.34
0.57 0.36
0.57 0.38
0.57 0.4
0.57 0.42
0.57 0.44
0.57 0.46
0.57 0.48
0.57 0.5
0.57 0.52
0.57 0.54
0.57 0.56
0.57 0.58
0.57 0.6
0.57 0.62
0.57 0.64
0.57 0.66
0.57 0.68
0.57 0.7
0.57 0.72
0.57 0.74
0.57 0.76
0.57 0.78
0.57 0.8
0.57 0.82
0.57 0.84
0.57 0.86
0.57 0.88
0.57 0.9
0.57 0.92
0.57 0.94
0.57 0.96
0.57 0.98
0.57 1
0.6 0
0.6 0.02
0.6 0.04
0.6 0.06
0.6 0.08
0.6 0.1
0.6 0.12
0.6 0.14
0.6 0.16
0.6 0.18
0.6 0.2
0.6 0.22
0.6 0.24
0.6 0.26
0.6 0.28
0.6 0.3
0.6 0.32
0.6 0.34
0.6 0.36
0.6 0.38
0.6 0.4
0.6 0.42
0.6 0.44
0.6 0.46
0.6 0.48
0.6 0.5
0.6 0.52
0.6 0.54
0.6 0.56
0.6 0.58
0.6 0.6
0.6 0.62
0.6 0.64
0.6 0.66
0.6 0.68
0.6 0.7
0.6 0.72
0.6 0.74
0.6 0.76
0.6 0.78
0.6 0.8
0.6 0.82
0.6 0.84
0.6 0.86
0.6 0.88
0.6 0.9
0.6 0.92
0.6 0.94
0.6 0.96
0.6 0.98
0.6 1
0.63 0
0.63 0.02
0.63 0.04
0.63 0.06
0.63 0.08
0.63 0.1
0.63 0.12
0.63 0.14
0.63 0.16
0.63 0.18
0.63 0.2
0.63 0.22
0.63 0.24
0.63 0.26
0.63 0.28
0.63 0.3
0.63 0.32
0.63 0.34
0.63 0.36
0.63 0.38
0.63 0.4
0.63 0.42
0.63 0.44
0.63 0.46
0.63 0.48
0.63 0.5
0.63 0.52
0.63 0.54
0.63 0.56
0.63 0.58
0.63 0.6
0.63 0.62
0.63 0.64
0.63 0.66
0.63 0.68
0.63 0.7
0.63 0.72
0.63 0.74
0.63 0.76
0.63 0.78
0.63 0.8
0.63 0.82
0.63 0.84
0.63 0.86
0.63 0.88
0.63 0.9
0.63 0.92
0.63 0.94
0.63 0.96
0.63 0.98
0.63 1
0.66 0
0.66 0.02
0.66 0.04
0.66 0.06
0.66 0.08
0.66 0.1
0.66 0.12
0.66 0.14
0.66 0.16
0.66 0.18
0.66 0.2
0.66 0.22
0.66 0.24
0.66 0.26
0.66 0.28
0.66 0.3
0.66 0.32
0.66 0.34
0.66 0.36
0.66 0.38
0.66 0.4
0.66 0.42
0.66 0.44
0.66 0.46
0.66 0.48
0.66 0.5
0.66 0.52
0.66 0.54
0.66 0.56
0.66 0.58
0.66 0.6
0.66 0.62
0.66 0.64
0.66 0.66
0.66 0.68
0.66 0.7
0.66 0.72
0.66 0.74
0.66 0.76
0.66 0.78
0.66 0.8
0.66 0.82
0.66 0.84
0.66 0.86
0.66 0.88
0.66 0.9
0.66 0.92
0.66 0.94
0.66 0.96
0.66 0.98
0.66 1
0.69 0
0.69 0.02
0.69 0.04
0.69 0.06
0.69 0.08
0.69 0.1
0.69 0.12
0.69 0.14
0.69 0.16
0.69 0.18
0.69 0.2
0.69 0.22
0.69 0.24
0.69 0.26
0.69 0.28
0.69 0.3
0.69 0.32
0.69 0.34
0.69 0.36
0.69 0.38
0.69 0.4
0.69 0.42
0.69 0.44
0.69 0.46
0.69 0.48
0.69 0.5
0.69 0.52
0.69 0.54
0.69 0.56
0.69 0.58
0.69 0.6
0.69 0.62
0.69 0.64
0.69 0.66
0.69 0.68
0.69 0.7
0.69 0.72
0.69 0.74
0.69 0.76
0.69 0.78
0.69 0.8
0.69 0.82
0.69 0.84
0.69 0.86
0.69 0.88
0.69 0.9
0.69 0.92
0.69 0.94
0.69 0.96
0.69 0.98
0.69 1
0.72 0
0.72 0.02
0.72 0.04
0.72 0.06
0.72 0.08
0.72 0.1
0.72 0.12
0.72 0.14
0.72 0.16
0.72 0.18
0.72 0.2
0.72 0.22
0.72 0.24
0.72 0.26
0.72 0.28
0.72 0.3
0.72 0.32
0.72 0.34
0.72 0.36
0.72 0.38
0.72 0.4
0.72 0.42
0.72 0.44
0.72 0.46
0.72 0.48
0.72 0.5
0.72 0.52
0.72 0.54
0.72 0.56
0.72 0.58
0.72 0.6
0.72 0.62
0.72 0.64
0.72 0.66
0.72 0.68
0.72 0.7
0.72 0.72
0.72 0.74
0.72 0.76
0.72 0.78
0.72 0.8
0.72 0.82
0.72 0.84
0.72 0.86
0.72 0.88
0.72 0.9
0.72 0.92
0.72 0.94
0.72 0.96
0.72 0.98
0.72 1
0.75 0
0.75 0.02
0.75 0.04
0.75 0.06
0.75 0.08
0.75 0.1
0.75 0.12
0.75 0.14
0.75 0.16
0.75 0.18
0.75 0.2
0.75 0.22
0.75 0.24
0.75 0.26
0.75 0.28
0.75 0.3
0.75 0.32
0.75 0.34
0.75 0.36
0.75 0.38
0.75 0.4
0.75 0.42
0.75 0.44
0.75 0.46
0.75 0.48
0.75 0.5
0.75 0.52
0.75 0.54
0.75 0.56
0.75 0.58
0.75 0.6
0.75 0.62
0.75 0.64
0.75 0.66
0.75 0.68
0.75 0.7
0.75 0.72
0.75 0.74
0.75 0.76
0.75 0.78
0.75 0.8
0.75 0.82
0.75 0.84
0.75 0.86
0.75 0.88
0.75 0.9
0.75 0.92
0.75 0.94
0.75 0.96
0.75 0.98
0.75 1
0.78 0
0.78 0.02
0.78 0.04
0.78 0.06
0.78 0.08
0.78 0.1
0.78 0.12
0.78 0.14
0.78 0.16
0.78 0.18
0.78 0.2
0.78 0.22
0.78 0.24
0.78 0.26
0.78 0.28
0.78 0.3
0.78 0.32
0.78 0.34
0.78 0.36
0.78 0.38
0.78 0.4
0.78 0.42
0.78 0.44
0.78 0.46
0.78 0.48
0.78 0.5
0.78 0.52
0.78 0.54
0.78 0.56
0.78 0.58
0.78 0.6
0.78 0.62
0.78 0.64
0.78 0.66
0.78 0.68
0.78 0.7
0.78 0.72
0.78 0.74
0.78 0.76
0.78 0.78
0.78 0.8
0.78 0.82
0.78 0.84
0.78 0.86
0.78 0.88
0.78 0.9
0.78 0.92
0.78 0.94
0.78 0.96
0.78 0.98
0.78 1
0.81 0
0.81 0.02
0.81 0.04
0.81 0.06
0.81 0.08
0.81 0.1
0.81 0.12
0.81 0.14
0.81 0.16
0.81 0.18
0.81 0.2
0.81 0.22
0.81 0.24
0.81 0.26
0.81 0.28
0.81 0.3
0.81 0.32
0.81 0.34
0.81 0.36
0.81 0.38
0.81 0.4
0.81 0.42
0.81 0.44
0.81 0.46
0.81 0.48
0.81 0.5
0.81 0.52
0.81 0.54
0.81 0.56
0.81 0.58
0.81 0.6
0.81 0.62
0.81 0.64
0.81 0.66
0.81 0.68
0.81 0.7
0.81 0.72
0.81 0.74
0.81 0.76
0.81 0.78
0.81 0.8
0.81 0.82
0.81 0.84
0.81 0.86
0.81 0.88
0.81 0.9
0.81 0.92
0.81 0.94
0.81 0.96
0.81 0.98
0.81 1
0.84 0
0.84 0.02
0.84 0.04
0.84 0.06
0.84 0.08
0.84 0.1
0.84 0.12
0.84 0.14
0.84 0.16
0.84 0.18
0.84 0.2
0.84 0.22
0.84 0.24
0.84 0.26
0.84 0.28
0.84 0.3
0.84 0.32
0.84 0.34
0.84 0.36
0.84 0.38
0.84 0.4
0.84 0.42
0.84 0.44
0.84 0.46
0.84 0.48
0.84 0.5
0.84 0.52
0.84 0.54
0.84 0.56
0.84 0.58
0.84 0.6
0.84 0.62
0.84 0.64
0.84 0.66
0.84 0.68
0.84 0.7
0.84 0.72
0.84 0.74
0.84 0.76
0.84 0.78
0.84 0.8
0.84 0.82
0.84 0.84
0.84 0.86
0.84 0.88
0.84 0.9
0.84 0.92
0.84 0.94
0.84 0.96
0.84 0.98
0.84 1
0.87 0
0.87 0.02
0.87 0.04
0.87 0.06
0.87 0.08
0.87 0.1
0.87 0.12
0.87 0.14
0.87 0.16
0.87 0.18
0.87 0.2
0.87 0.22
0.87 0.24
0.87 0.26
0.87 0.28
0.87 0.3
0.87 0.32
0.87 0.34
0.87 0.36
0.87 0.38
0.87 0.4
0.87 0.42
0.87 0.44
0.87 0.46
0.87 0.48
0.87 0.5
0.87 0.52
0.87 0.54
0.87 0.56
0.87 0.58
0.87 0.6
0.87 0.62
0.87 0.64
0.87 0.66
0.87 0.68
0.87 0.7
0.87 0.72
0.87 0.74
0.87 0.76
0.87 0.78
0.87 0.8
0.87 0.82
0.87 0.84
0.87 0.86
0.87 0.88
0.87 0.9
0.87 0.92
0.87 0.94
0.87 0.96
0.87 0.98
0.87 1
0.9 0
0.9 0.02
0.9 0.04
0.9 0.06
0.9 0.08
0.9 0.1
0.9 0.12
0.9 0.14
0.9 0.16
0.9 0.18
0.9 0.2
0.9 0.22
0.9 0.24
0.9 0.26
0.9 0.28
0.9 0.3
0.9 0.32
0.9 0.34
0.9 0.36
0.9 0.38
0.9 0.4
0.9 0.42
0.9 0.44
0.9 0.46
0.9 0.48
0.9 0.5
0.9 0.52
0.9 0.54
0.9 0.56
0.9 0.58
0.9 0.6
0.9 0.62
0.9 0.64
0.9 0.66
0.9 0.68
0.9 0.7
0.9 0.72
0.9 0.74
0.9 0.76
0.9 0.78
0.9 0.8
0.9 0.82
0.9 0.84
0.9 0.86
0.9 0.88
0.9 0.9
0.9 0.92
0.9 0.94
0.9 0.96
0.9 0.98
0.9 1
0.93 0
0.93 0.02
0.93 0.04
0.93 0.06
0.93 0.08
0.93 0.1
0.93 0.12
0.93 0.14
0.93 0.16
0.93 0.18
0.93 0.2
0.93 0.22
0.93 0.24
0.93 0.26
0.93 0.28
0.93 0.3
0.93 0.32
0.93 0.34
0.93 0.36
0.93 0.38
0.93 0.4
0.93 0.42
0.93 0.44
0.93 0.46
0.93 0.48
0.93 0.5
0.93 0.52
0.93 0.54
0.93 0.56
0.93 0.58
0.93 0.6
0.93 0.62
0.93 0.64
0.93 0.66
0.93 0.68
0.93 0.7
0.93 0.72
0.93 0.74
0.93 0.76
0.93 0.78
0.93 0.8
0.93 0.82
0.93 0.84
0.93 0.86
0.93 0.88
0.93 0.9
0.93 0.92
0.93 0.94
0.93 0.96
0.93 0.98
0.93 1
0.96 0
0.96 0.02
0.96 0.04
0.96 0.06
0.96 0.08
0.96 0.1
0.96 0.12
0.96 0.14
0.96 0.16
0.96 0.18
0.96 0.2
0.96 0.22
0.96 0.24
0.96 0.26
0.96 0.28
0.96 0.3
0.96 0.32
0.96 0.34
0.96 0.36
0.96 0.38
0.96 0.4
0.96 0.42
0.96 0.44
0.96 0.46
0.96 0.48
0.96 0.5
0.96 0.52
0.96 0.54
0.96 0.56
0.96 0.58
0.96 0.6
0.96 0.62
0.96 0.64
0.96 0.66
0.96 0.68
0.96 0.7
0.96 0.72
0.96 0.74
0.96 0.76
0.96 0.78
0.96 0.8
0.96 0.82
0.96 0.84
0.96 0.86
0.96 0.88
0.96 0.9
0.96 0.92
0.96 0.94
0.96 0.96
0.96 0.98
0.96 1
0.99 0
0.99 0.02
0.99 0.04
0.99 0.06
0.99 0.08
0.99 0.1
0.99 0.12
0.99 0.14
0.99 0.16
0.99 0.18
0.99 0.2
0.99 0.22
0.99 0.24
0.99 0.26
0.99 0.28
0.99 0.3
0.99 0.32
0.99 0.34
0.99 0.36
0.99 0.38
0.99 0.4
0.99 0.42
0.99 0.44
0.99 0.46
0.99 0.48
0.99 0.5
0.99 0.52
0.99 0.54
0.99 0.56
0.99 0.58
0.99 0.6
0.99 0.62
0.99 0.64
0.99 0.66
0.99 0.68
0.99 0.7
0.99 0.72
0.99 0.74
0.99 0.76
0.99 0.78
0.99 0.8
0.99 0.82
0.99 0.84
0.99 0.86
0.99 0.88
0.99 0.9
0.99 0.92
0.99 0.94
0.99 0.96
0.99 0.98
0.99 1
1.02 0.00803848
1.02 0.0278777
1.02 0.0477169
1.02 0.0675562
1.02 0.0873954
1.02 0.107235
1.02 0.127074
1.02 0.146913
1.02 0.166752
1.02 0.186592
1.02 0.206431
1.02 0.22627
1.02 0.246109
1.02 0.265948
1.02 0.285788
1.02 0.305627
1.02 0.325466
1.02 0.345305
1.02 0.365145
1.02 0.384984
1.02 0.404823
1.02 0.424662
1.02 0.444502
1.02 0.464341
1.02 0.48418
1.02 0.504019
1.02 0.523858
1.02 0.543698
1.02 0.563537
1.02 0.583376
1.02 0.603215
